No;Region;Area;Node;Sector Name;ME;User Label;Total Terminal;SW Version;MAC Adress;Resource Type;Contact;Location;Latitude;Longitude;Connectivity;State;Distance (m);Bandwidth;Service Remote;
460;GJO;Central District Area;;;172.31.135.120;2011001378-MANDIRI;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:37:F8;TS - WiBAS Connect;;HOTEL MAXONE;;;Connected;Active;807;512 Kbps;<= 5 Mbps;
461;GJO;Central District Area;;;172.31.135.123;2021265201-MANDIRI;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:42:AC;TS - WiBAS Connect;;;;;Connected;Active;1453;1 Mbps;<= 5 Mbps;
462;GJO;North and East Area;JKTASK;JKTASKBI2H135;172.31.131.3;;19 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:6A:33:46;BS - WiBAS OSDR Hub;Altitude : 112.8 Mdpt Tilt : 0°;;-6.12725;106.805;Connected;Active;;;;
463;GJO;North and East Area;;;172.31.131.101;2018011076;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:52:5E;TS - WiBAS OSDR TS;BANK-CAPITAL-INDONESIA;PASAR PAGI MANGGA DUA;;;Connected;Active;2030;3 Mbps;<= 5 Mbps;
464;GJO;North and East Area;;;172.31.131.105;2020212578-MAYAPADA;;7.1.0_2332_R.3.3.2.build_02;dup 00:05:59:78:81:CC;TS - WiBAS Connect;;MANGGA2;;;Connected;Active;2583;1 Mbps;<= 5 Mbps;
465;GJO;North and East Area;;;172.31.131.106;BANK-DKI-2023395856;;7.1.0_2332_R.3.3.2.build_02;dup 00:05:59:78:3D:E8;TS - WiBAS Connect;;;;;Connected;Active;2214;5 Mbps;<= 5 Mbps;
466;GJO;North and East Area;;;172.31.131.108;2021257076 - INDOSATTBKALFAMART;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:83:98;TS - WiBAS Connect;;MANGGADUARAYA;;;Connected;Active;2929;1 Mbps;<= 5 Mbps;
467;GJO;North and East Area;;;172.31.131.109;2007002922;;7.1.0_2332_R.3.3.2.build_02;dup 00:05:59:78:38:F2;TS - WiBAS Connect;;;;;Connected;Active;2283;768 Kbps;<= 5 Mbps;
468;GJO;North and East Area;;;172.31.131.11;2023394843;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:0B:BE;TS - WiBAS OSDR TS;BANK MULTIARTA SENTOSA;PASAR PAGI MANGGA DUA;;;Connected;Active;2007;20 Mbps;>= 10 Mbps;
469;GJO;North and East Area;;;172.31.131.114;2020232300;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:88:48;TS - WiBAS Connect;BANK MANDIRI (PERSERO);GREEN CENTRAL CITY;;;Connected;Active;2537;512 Kbps;<= 5 Mbps;
470;GJO;North and East Area;;;172.31.131.115;2020202042;;;00:05:59:78:44:B4;TS - WiBAS Connect;BANK MANDIRI;MANGGA BESAR RAYA;;;Ranging;Inactive;;512 Kbps;<= 5 Mbps;
471;GJO;North and East Area;;;172.31.131.116;2024424418;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:91:F8;TS - WiBAS Connect;BANK NEGARA INDONESIA;MARINA RESIDENCE BLOK D9;;;Connected;Active;2722;10 Mbps;5 Mb < SR < 10 Mb;
472;GJO;North and East Area;;;172.31.131.12;2020224875-SFP1;;7.1.0_2302_R.3.3.4.build_02;00:05:59:6A:58:EE;TS - WiBAS OSDR TS;OCBC NISP;PASAR PAGI MANGGA DUA;;;Ranging;Inactive;;2 Mbps;<= 5 Mbps;
473;GJO;North and East Area;;;172.31.131.32;2021285940;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:8D:D4;TS - WiBAS Connect;BANK OF CHINA LIMITED;MANGGA DUA SQUARE;;;Connected;Active;3160;10 Mbps;>= 10 Mbps;
474;GJO;North and East Area;;;172.31.131.36;2008005533;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3E:BA;TS - WiBAS Connect;B.PAN;;;;Connected;Active;2929;1 Mbps;<= 5 Mbps;
475;GJO;North and East Area;;;172.31.131.41;2020224934;;7.1.0_2332_R.3.3.2.build_02;00:05:59:5F:27:C2;TS - WiBAS OSDR TS;MANDIRI TUNAS FINANCE;MANGGA DUA SQUARE;;;Connected;Active;2999;8 Mbps;5 Mb < SR < 10 Mb;
476;GJO;North and East Area;;;172.31.131.51;2009005204;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:88:A2;TS - WiBAS Connect;BANK PANIN INDONESIA;JL PINTU BESAR;;;Connected;Active;1822;1 Mbps;<= 5 Mbps;
477;GJO;North and East Area;;;172.31.131.63;2010001837;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3A:5A;TS - WiBAS Connect;BANK PANIN INDONESIA;JL RE MARTADINATA;;;Connected;Active;2676;1 Mbps;<= 5 Mbps;
478;GJO;North and East Area;;;172.31.131.7;2020230579-BANK-PERMATA;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:47:52;TS - WiBAS Connect;BANK PERMATA;MANGGA DUA;;;Connected;Active;2722;2 Mbps;<= 5 Mbps;
479;GJO;North and East Area;;;172.31.131.83;2021252016;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:36:9A;TS - WiBAS Connect;TELKOM INDONESIA;KPP PRATAMA KOTA TUA;;;Connected;Active;1407;3 Mbps;<= 5 Mbps;
480;GJO;North and East Area;;;172.31.131.84;2019001406;;;00:05:59:78:3B:5E;TS - WiBAS Connect;GAHARU SEJAHTERA;JL. LADA;;;Initialization;Inactive;;10 Mbps;5 Mb < SR < 10 Mb;
481;GJO;North and East Area;;;172.31.131.99;2019008985;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:7D:D0;TS - WiBAS Connect;BANK GANESHA;MANGGA DUA;;;Connected;Active;3275;512 Kbps;<= 5 Mbps;
482;GJO;North and East Area;;JKTASKBI3V225;172.31.131.4;;19 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:69:A5:35;BS - WiBAS OSDR Hub;Altitude : 113.5 Mdpt Tilt : 0°;;-6.12725;106.805;Connected;Active;;;;
483;GJO;North and East Area;;;172.31.131.107;2008002968;;7.1.0_2332_R.3.3.2.build_02;dup 00:05:59:78:38:DE;TS - WiBAS Connect;BANK PANIN;KCP DUTA HARAPAN INDAH;;;Connected;Active;3760;1 Mbps;<= 5 Mbps;
484;GJO;North and East Area;;;172.31.131.113;2020239484;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:43:88;TS - WiBAS Connect;BANK NEGARA INDONESIA;RS DUTA INDAH;;;Connected;Active;2722;512 Kbps;<= 5 Mbps;
485;GJO;North and East Area;;;172.31.131.117;2020226237;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:48:1A;TS - WiBAS Connect;TELKOM INDONESIA;;;;Connected;Active;3875;1 Mbps;<= 5 Mbps;
486;GJO;North and East Area;;;172.31.131.118;2022308142ex2011000021;;7.1.0_2332_R.3.3.2.build_02;dup 00:05:59:78:47:02;TS - WiBAS Connect;;;;;Connected;Active;2837;512 Kbps;<= 5 Mbps;
487;GJO;North and East Area;;;172.31.131.119;2020233106;;7.1.0_2332_R.3.3.2.build_02;dup 00:05:59:78:89:10;TS - WiBAS Connect;;bank banteb;;;Connected;Active;4429;512 Kbps;<= 5 Mbps;
488;GJO;North and East Area;;;172.31.131.120;2021257064;;7.1.0_2332_R.3.3.2.build_02;dup 00:05:59:78:3D:CA;TS - WiBAS Connect;INDOSAT_TBK;ALFAMART_DURI_UTARA;;;Connected;Active;3114;1 Mbps;<= 5 Mbps;
489;GJO;North and East Area;;;172.31.131.121;2008005481;;7.1.0_2332_R.3.3.2.build_02;dup 00:05:59:78:38:0C;TS - WiBAS Connect;;;;;Connected;Active;2791;512 Kbps;<= 5 Mbps;
490;GJO;North and East Area;;;172.31.131.122;2021257042;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3E:B0;TS - WiBAS Connect;ALFAMART;;;;Connected;Active;2976;1 Mbps;<= 5 Mbps;
491;GJO;North and East Area;;;172.31.131.123;2013002471-BANK-MALUKU;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:38:3E;TS - WiBAS Connect;;CIDENG;;;Connected;Active;5652;512 Kbps;<= 5 Mbps;
492;GJO;North and East Area;;;172.31.131.67;2020215242-DANAMON;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3E:7E;TS - WiBAS Connect;;MAS_MANSYUR_JEMBATAN_LIMA;;;Connected;Active;1753;2 Mbps;<= 5 Mbps;
493;GJO;North and East Area;;;172.31.131.74;2008005452;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3B:68;TS - WiBAS Connect;BANK PANIN INDONESIA;;;;Connected;Active;1476;1 Mbps;<= 5 Mbps;
494;GJO;North and East Area;;;172.31.131.79;2016007127-ACA;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:97:E6;TS - WiBAS OSDR TS;ASURANSI CENTRAL ASIA;LATUMENTEN;;;Connected;Active;2514;2 Mbps;<= 5 Mbps;
495;GJO;North and East Area;;;172.31.131.81;2010001841;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6C:24:5A;TS - WiBAS OSDR TS;BANK PAN INDONESIA;KCP JEMBATAN LIMA;;;Connected;Active;3022;1 Mbps;<= 5 Mbps;
496;GJO;North and East Area;;;172.31.131.85;2008005544;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:80:DC;TS - WiBAS Connect;PANIN;;;;Connected;Active;1591;1 Mbps;<= 5 Mbps;
497;GJO;North and East Area;;;172.31.131.86;2009005201;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:83:20;TS - WiBAS Connect;;;;;Connected;Active;3091;1 Mbps;<= 5 Mbps;
498;GJO;North and East Area;;;172.31.131.87;2024426229-Danamon;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:8C:30;TS - WiBAS Connect;;Bandengan;;;Connected;Active;1407;2 Mbps;<= 5 Mbps;
499;GJO;North and East Area;;;172.31.131.89;2018007650;;7.1.0_2332_R.3.3.2.build_02;00:05:59:C2:48:4D;TS - WiBAS Connect;BANK MANDIRI-KCP JELAMBAR;JL. TUBAGUS ANGKE;;;Connected;Active;2860;512 Kbps;<= 5 Mbps;
500;GJO;North and East Area;;;172.31.131.90;2020212582;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:38:48;TS - WiBAS Connect;;;;;Connected;Active;1499;1 Mbps;<= 5 Mbps;
501;GJO;North and East Area;;;172.31.131.91;2018011092;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:89:92;TS - WiBAS Connect;BANK CAPITAL;BANDENGAN;;;Connected;Active;1015;3 Mbps;<= 5 Mbps;
502;GJO;North and East Area;;JKTASKBI4V315;172.31.131.5;;4 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:6A:02:5E;BS - WiBAS OSDR Hub;Altitude : 112.8 Mdpt Tilt : 0°;;-6.12725;106.805;Connected;Active;;;;
503;GJO;North and East Area;;;172.31.131.10;2012003497-SFP2;;7.1.0_2302_R.3.3.4.build_02;00:05:59:6A:A2:D6;TS - WiBAS OSDR TS;;;;;Connected;Active;553;512 Kbps;<= 5 Mbps;
504;GJO;North and East Area;;;172.31.131.100;2010006359;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:43:C4;TS - WiBAS Connect;ATM BNI;SPBU PLUIT;;;Connected;Active;1591;512 Kbps;<= 5 Mbps;
505;GJO;North and East Area;;;172.31.131.103;2022328882;;;00:05:59:78:32:08;TS - WiBAS Connect;KCP_MUARA_KARANG;BANK_UOB;;;Ranging;Inactive;;10 Mbps;5 Mb < SR < 10 Mb;
506;GJO;North and East Area;;;172.31.131.104;2015003506;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3A:BE;TS - WiBAS Connect;;bank_mandiri_rsatmajaya;;;Connected;Active;1384;512 Kbps;<= 5 Mbps;
507;GJO;North and East Area;JKTGKR;JKTGKRBI1H045;172.31.149.2;;5 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:6A:35:C6;BS - WiBAS OSDR Hub;LINTASARTA NEA;GRAHA KIRANA;-6.15129;106.8872;Connected;Active;;;;
508;GJO;North and East Area;;;172.31.149.17;2021257043;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:8A:78;TS - WiBAS Connect;;INDOSAT _TBK;;;Connected;Active;3552;1 Mbps;<= 5 Mbps;
509;GJO;North and East Area;;;172.31.149.18;2020223102;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:83:84;TS - WiBAS Connect;;BANKMEGAKOJA;;;Connected;Active;4429;1 Mbps;<= 5 Mbps;
510;GJO;North and East Area;;;172.31.149.46;2023366502;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:88:02;TS - WiBAS Connect;BPD DKI JAKARTA;SAMSAT KTM;;;Connected;Active;4498;512 Kbps;<= 5 Mbps;
511;GJO;North and East Area;;;172.31.149.47;2016008147;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:4A:5E;TS - WiBAS Connect;PROLINDO ADITYA PRIMA;TERMINAL_PLUMPANG_JAKUT;;;Connected;Active;1937;2 Mbps;<= 5 Mbps;
512;GJO;North and East Area;;;172.31.149.49;2022329287;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3E:9C;TS - WiBAS Connect;ELECTRONIC DATA;TPK KOJA;;;Connected;Active;5767;1 Mbps;<= 5 Mbps;
513;GJO;North and East Area;;JKTGKRBI2H135;172.31.149.3;;13 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:8F:C3:6D;BS - WiBAS OSDR Hub;LINTASARTA;;-6.15129;106.8872;Connected;Active;;;;
514;GJO;North and East Area;;;172.31.149.10;2023352849;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:7E:8E;TS - WiBAS Connect;MNC-BANK;KLP-GADING;;;Connected;Active;2353;2 Mbps;<= 5 Mbps;
515;GJO;North and East Area;;;172.31.149.12;2019000417;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:7E:16;TS - WiBAS Connect;BANK MANDIRI;;;;Connected;Active;4314;512 Kbps;<= 5 Mbps;
516;GJO;North and East Area;;;172.31.149.14;2012007376;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:85:50;TS - WiBAS Connect;PAK WAHYU;BANK JATIM KLP GADING;;;Connected;Active;461;1 Mbps;<= 5 Mbps;
517;GJO;North and East Area;;;172.31.149.15;2017007469;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:7B:8C;TS - WiBAS Connect;BANK-MAYAPADA;KELAPA GADING;;;Connected;Active;2307;1 Mbps;<= 5 Mbps;
518;GJO;North and East Area;;;172.31.149.16;2017011175;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:35:3C;TS - WiBAS Connect;;RUKO-MOI;;;Connected;Active;576;10 Mbps;5 Mb < SR < 10 Mb;
519;GJO;North and East Area;;;172.31.149.20;2010009716;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:91:8A;TS - WiBAS Connect;BANK BJB;KCP KELAPA GADING;;;Connected;Active;576;1 Mbps;<= 5 Mbps;
520;GJO;North and East Area;;;172.31.149.21;INDOSATBNI;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:36:D6;TS - WiBAS Connect;;BNI KCP MENARAGADING;;;Connected;Active;1453;10 Mbps;5 Mb < SR < 10 Mb;
521;GJO;North and East Area;;;172.31.149.22;2024424393;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:37:08;TS - WiBAS Connect;BANK BNI 46;RUKO-MOI-KLP-GADING;;;Connected;Active;415;10 Mbps;5 Mb < SR < 10 Mb;
522;GJO;North and East Area;;;172.31.149.25;2022310209;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:7E:A2;TS - WiBAS Connect;BANK_UOB;KELAPA_GADING_BOULEVARD;;;Connected;Active;1545;10 Mbps;5 Mb < SR < 10 Mb;
523;GJO;North and East Area;;;172.31.149.28;2007002710;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:32:3A;TS - WiBAS Connect;BANK GANESHA;JLBOULEVARD-KELAPAGADING;;;Connected;Active;1684;2 Mbps;<= 5 Mbps;
524;GJO;North and East Area;;;172.31.149.35;2018000187;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:89:4C;TS - WiBAS Connect;AMINDOWAY;KELAPA GADING;;;Connected;Active;415;5 Mbps;<= 5 Mbps;
525;GJO;North and East Area;;;172.31.149.36;2018000220;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:47:20;TS - WiBAS Connect;AMINDOWAY ;MOI KLAPA GADING;;;Connected;Active;438;5 Mbps;<= 5 Mbps;
526;GJO;North and East Area;;;172.31.149.7;2020233046-BankPermata;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:7E:70;TS - WiBAS Connect;;boukevardbarat;;;Connected;Active;553;2 Mbps;<= 5 Mbps;
527;GJO;North and East Area;;JKTGKRBI3V225;172.31.149.4;;3 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:8F:5F:95;BS - WiBAS OSDR Hub;LINTASARTA;;-6.15129;106.8872;Connected;Active;;;;
528;GJO;North and East Area;;;172.31.149.39;2019003113;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:32:30;TS - WiBAS Connect;;ATM BCA;;;Connected;Active;2837;512 Kbps;<= 5 Mbps;
529;GJO;North and East Area;;;172.31.149.44;2022326581;;;00:05:59:78:87:80;TS - WiBAS Connect;TUNAS MOBILINDO PERKASA;PERINTIS KEMERDEKAAN;;;Ranging;Inactive;;512 Kbps;<= 5 Mbps;
530;GJO;North and East Area;;;172.31.149.50;2023346977-BANK-BTN;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:48:24;TS - WiBAS Connect;;SUNTER-TAMANSUNTER-INDAH;;;Connected;Active;992;5 Mbps;<= 5 Mbps;
531;GJO;North and East Area;;JKTGKRBI4V315;172.31.149.5;;4 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:8F:91:95;BS - WiBAS OSDR Hub;LINTASARTA;;-6.15129;106.8872;Connected;Active;;;;
532;GJO;North and East Area;;;172.31.149.19;2018006392;;;00:05:59:78:89:C4;TS - WiBAS Connect;BINTANG_BARUTAMA;SUNTER;;;Ranging;Inactive;;10 Mbps;5 Mb < SR < 10 Mb;
533;GJO;North and East Area;;;172.31.149.23;2020226256;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:86:4A;TS - WiBAS Connect;;TELKOM_MAYBANK;;;Connected;Active;3114;3 Mbps;<= 5 Mbps;
534;GJO;North and East Area;;;172.31.149.43;2016009821;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:44:0A;TS - WiBAS Connect;BANK_GANESHA;MALL_SUNTER;;;Connected;Active;2376;768 Kbps;<= 5 Mbps;
535;GJO;North and East Area;;;172.31.149.51;2021242439;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:44:96;TS - WiBAS Connect;BANK PERMATA;ATM PERMATA - ID 1113;;;Connected;Active;1084;512 Kbps;<= 5 Mbps;
536;GJO;North and East Area;JKTKGD;JKTKGDBI2V135;172.31.132.131;;6 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:6A:10:6E;BS - WiBAS OSDR Hub;Altitude :68M Tilt : -2°;;-6.171444;106.916252;Connected;Active;;;;
537;GJO;North and East Area;;;172.31.132.163;2020233052;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:89:B0;TS - WiBAS Connect;BANK PERMATA;UNITED TRACTOR;;;Connected;Active;2260;2 Mbps;<= 5 Mbps;
538;GJO;North and East Area;;;172.31.132.150;2021275350;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:4B:F8;TS - WiBAS Connect;BANK NEGARA INDONESIA;;;;Connected;Active;3068;512 Kbps;<= 5 Mbps;
539;GJO;North and East Area;;;172.31.132.164;2011003406;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:6F:46;TS - WiBAS OSDR TS;BNI46;;;;Connected;Active;4890;1 Mbps;<= 5 Mbps;
540;GJO;North and East Area;;;172.31.132.165;2016010362;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:A3:4E;TS - WiBAS OSDR TS;INTI GANDA PERDANA;;;;Connected;Active;322;1 Mbps;<= 5 Mbps;
541;GJO;North and East Area;;;172.31.132.166;2017011792-BANK-GANESHA;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:83:0C;TS - WiBAS Connect;BANK GANESHA;ATM GANESHA PT. KABEL METAL;;;Connected;Active;3091;512 Kbps;<= 5 Mbps;
542;GJO;North and East Area;;;172.31.132.167;202128736;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:50:56;TS - WiBAS OSDR TS;SHARP ELECTRONICS;SWADAYA;;;Connected;Active;2122;1 Mbps;<= 5 Mbps;
543;GJO;North and East Area;;JKTKGDBI3H225;172.31.132.132;;9 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:69:FE:26;BS - WiBAS OSDR Hub;Altitude : 69M Tilt : -2°;;-6.171444;106.916252;Connected;Active;;;;
544;GJO;North and East Area;;;172.31.132.195;2022334662-DELAMETA;;;00:05:59:78:7F:D8;TS - WiBAS Connect;H2H_BNI_Delameta Bilano;;;;Ranging;Inactive;;3 Mbps;<= 5 Mbps;
545;GJO;North and East Area;;;172.31.132.196;2011001067;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3C:C6;TS - WiBAS Connect;LINTAS SOLUSI;KELAPA GADING;;;Connected;Active;392;512 Kbps;<= 5 Mbps;
546;GJO;North and East Area;;;172.31.132.198;2011005357;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:4C:34;TS - WiBAS Connect;BANK SINARMAS;ATM Sinarmas Teckno;;;Connected;Active;1545;512 Kbps;<= 5 Mbps;
547;GJO;North and East Area;;;172.31.132.200;2022308735;;;00:05:59:78:94:5A;TS - WiBAS Connect;BANK DKI;KCP PULO GADUNG;;;Ranging;Inactive;;10 Mbps;5 Mb < SR < 10 Mb;
548;GJO;North and East Area;;;172.31.132.201;2021258904BANKSYARIAHINDONESIA;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:37:12;TS - WiBAS Connect;;JL. PEMUDA;;;Connected;Active;3160;5 Mbps;<= 5 Mbps;
549;GJO;North and East Area;;;172.31.132.202;2022325756;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:41:4E;TS - WiBAS Connect;;;;;Connected;Active;3091;512 Kbps;<= 5 Mbps;
550;GJO;North and East Area;;;172.31.132.203;2022325758;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:82:8A;TS - WiBAS Connect;H2H_BCA_Delameta Bilano;;;;Connected;Active;3091;512 Kbps;<= 5 Mbps;
551;GJO;North and East Area;;;172.31.132.204;2022325768;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3C:F8;TS - WiBAS Connect;H2H_MANDIRI_delamenta bilano;;;;Connected;Active;3091;512 Kbps;<= 5 Mbps;
552;GJO;North and East Area;;;172.31.132.220;2010004134;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:8D:2A;TS - WiBAS Connect;SKYLINE_SEMESTA;JL. RAWA GELAM IV;;;Connected;Active;3529;1,5 Mbps;<= 5 Mbps;
553;GJO;North and East Area;;JKTKGDBI4H315;172.31.132.133;;17 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:A3:A2:75;BS - WiBAS OSDR Hub;Altitude : 66M Tilt : -2°;;-6.171444;106.916252;Connected;Active;;;;
554;GJO;North and East Area;;;172.31.132.136;2017002931-BANK-MANDIRI;;;00:05:59:78:82:F8;TS - WiBAS Connect;;;;;Initialization;Inactive;;512 Kbps;<= 5 Mbps;
555;GJO;North and East Area;;;172.31.132.137;2018012268;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3E:CE;TS - WiBAS Connect;ASURANSI SINARMAS;KELAPA GADING;;;Connected;Active;3252;5 Mbps;<= 5 Mbps;
556;GJO;North and East Area;;;172.31.132.138;2024424395-INDOSATBNI;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:38:84;TS - WiBAS Connect;;BNI BOULEVARD TIMUR;;;Connected;Active;1153;1 Mbps;<= 5 Mbps;
557;GJO;North and East Area;;;172.31.132.140;2020223499;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:39:A6;TS - WiBAS Connect;BANK MEGA;;;;Connected;Active;3114;1 Mbps;<= 5 Mbps;
558;GJO;North and East Area;;;172.31.132.141;2010005890;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:86:90;TS - WiBAS Connect;BANK_TABUNGAN_NEGARA;KCP_KELAPA_GADING;;;Connected;Active;1914;1 Mbps;<= 5 Mbps;
559;GJO;North and East Area;;;172.31.132.142;2010001636-BANK-PANIN;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:8D:48;TS - WiBAS Connect;;KELAPA-GADING;;;Connected;Active;1730;512 Kbps;<= 5 Mbps;
560;GJO;North and East Area;;;172.31.132.143;2012001014;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:89:A6;TS - WiBAS Connect;BANK PANIN;KELAPA GADING;;;Connected;Active;2837;1 Mbps;<= 5 Mbps;
561;GJO;North and East Area;;;172.31.132.144;2018008499;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:4E:DC;TS - WiBAS Connect;BPD SULUT ;KLP GADING;;;Connected;Active;2076;512 Kbps;<= 5 Mbps;
562;GJO;North and East Area;;;172.31.132.154;2020226057;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:8F:28;TS - WiBAS Connect;TELKOM INDONESIA;GADING KIRANA;;;Connected;Active;3229;1 Mbps;<= 5 Mbps;
563;GJO;North and East Area;;;172.31.132.225;2021287304;;7.1.0_2332_R.3.3.2.build_02;00:05:59:69:C3:5D;TS - WiBAS OSDR TS;BANK SYARIAH INDONESIA;KELAPA GADING 1;;;Connected;Active;1799;5 Mbps;<= 5 Mbps;
564;GJO;North and East Area;;;172.31.132.226;2020233809;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:58:76;TS - WiBAS OSDR TS;FAST FOOF INDONESIA;;;;Connected;Active;1753;2 Mbps;<= 5 Mbps;
565;GJO;North and East Area;;;172.31.132.235;2012001494;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:8E:2E;TS - WiBAS Connect;;;;;Connected;Active;2353;1 Mbps;<= 5 Mbps;
566;GJO;North and East Area;;;172.31.132.236;2012005630;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:48:92;TS - WiBAS Connect;PaninGrahaBoulevard;;;;Connected;Active;1937;1 Mbps;<= 5 Mbps;
567;GJO;North and East Area;;;172.31.132.237;BANK-MUAMALAT;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:85:5A;TS - WiBAS Connect;;;;;Connected;Active;1960;10 Mbps;5 Mb < SR < 10 Mb;
568;GJO;North and East Area;;;172.31.132.246;2020202406;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:92:0C;TS - WiBAS Connect;ACA;KELAPA GADING;;;Connected;Active;807;1 Mbps;<= 5 Mbps;
569;GJO;North and East Area;;;172.31.132.250;2020233045;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:80:50;TS - WiBAS Connect;BANK PERMATA TBK;AHM SUNTER;-6.135.935;106.804.214;Connected;Active;4083;2 Mbps;<= 5 Mbps;
570;GJO;North and East Area;;;172.31.132.253;2014001132;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:7F:56;TS - WiBAS Connect;BTN-KCPS- KLP GADING;BOULEVARD TIMUR;;;Connected;Active;1338;1 Mbps;<= 5 Mbps;
